duration,protocol,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate, Label
201,icmp,16939,16017,S0,0,1,2,0,2,1,0,1,0,6,0,3,0,0,1,65,46,0.036897876175256195,0.0035807675759023105,0.4791333961146298,0.6395306829335179,0.1457196677079906,0.38768902426134,0.7842085904533393,196,129,0.47212463510263736,0.709455518586911,attack
445,icmp,17947,18228,S0,1,2,0,0,2,0,7,0,0,3,1,0,0,0,0,79,25,0.6340625826361445,0.7884262488750096,0.42514815382226623,0.3931277542983258,0.2340632215645596,0.7676142581525165,0.8888526329655647,194,171,0.06959643735839549,0.9266964513214443,normal
483,tcp,11692,16455,S0,0,1,2,3,4,1,1,0,0,3,2,0,0,1,0,68,56,0.5728085801661565,0.19460760115233178,0.42536448540333804,0.42656429244276606,0.786029957187933,0.9012908887745452,0.04022546097621782,223,124,0.7040383162485173,0.027443937883869007,normal
269,tcp,1040,7386,SF,0,0,2,1,1,0,0,1,1,4,0,0,0,0,0,85,80,0.32925114185428095,0.38717819166956224,0.26176740986618585,0.47112015916427186,0.14900886359566823,0.3392905991025401,0.07339346397851088,216,82,0.7619261039270137,0.9103526353175359,attack
350,icmp,2686,6862,REJ,1,0,2,0,2,0,1,1,1,7,1,2,0,1,1,21,73,0.5129296101777527,0.5302437005736015,0.6082576135052347,0.5114743645948302,0.5273469865992703,0.4693650421295107,0.5519842863989874,161,95,0.13904984469570436,0.674261561139072,normal
303,tcp,12666,7340,SF,0,0,0,4,4,0,2,1,0,3,1,1,0,0,1,21,93,0.6843401501031771,0.14486154510386007,0.05907965104670754,0.19552597715879894,0.20762968997798315,0.5374243390169785,0.023151209736200884,49,86,0.6382298168111238,0.6594938187685342,attack
270,tcp,2553,9487,REJ,1,0,0,1,4,0,3,1,0,8,2,2,0,0,1,64,78,0.6447278177077649,0.926670846827001,0.6587839108946044,0.5777379012409918,0.4892718249912802,0.687842450499547,0.27139952732765815,128,171,0.3734760579377434,0.992056029333508,normal
455,tcp,1779,15061,S0,0,2,0,2,1,1,8,1,1,2,0,3,0,0,0,99,47,0.07363251145112826,0.4688061387698659,0.5138574638532055,0.06909695076465239,0.25474036869187255,0.8441052214094904,0.9726254369341976,129,244,0.564774955306829,0.07776747454650235,normal
461,icmp,13186,7635,S0,1,2,1,4,1,1,6,1,1,8,0,1,0,0,1,48,25,0.6781193214714616,0.23178356249225207,0.816520220384116,0.11351066083754091,0.3511115991423793,0.21038998116794694,0.35745652421044427,201,23,0.6748647693403702,0.8032136795858011,normal
214,tcp,16459,14604,REJ,1,2,2,1,3,1,4,1,1,1,0,3,0,0,1,76,40,0.6595330792736182,0.7351427709203412,0.9727419368300826,0.7115284072667655,0.8024442051559193,0.945639069286019,0.9793983294630471,145,12,0.1007611962242485,0.5933499008119167,normal
251,icmp,5057,17427,REJ,1,0,1,3,3,0,4,1,1,5,1,1,0,1,1,11,27,0.669613991668419,0.8942134273245607,0.8766101378732112,0.731434466465729,0.037117328500886226,0.7855821332208749,0.11851957123702561,12,0,0.3009362992055067,0.16171484748489073,normal
189,tcp,18733,3042,SF,1,0,1,0,2,1,5,0,0,4,2,1,0,1,1,62,18,0.8473532613490187,0.9126709149404337,0.7199241447494895,0.2663208365485803,0.9242980580830384,0.13953439917792332,0.38511601412191887,149,38,0.8424576544725348,0.7707988569645323,normal
295,udp,19157,17198,REJ,1,0,2,4,0,1,0,0,0,4,1,0,0,0,1,12,0,0.5767026426862858,0.43113393968171176,0.43278341264302933,0.1846962070256064,0.31938188915529786,0.33583976323550224,0.0058091281024911234,134,132,0.16947043374143844,0.3586472726954594,normal
212,tcp,2262,10386,S0,0,1,0,3,3,0,5,1,1,5,2,0,0,0,1,61,33,0.9379008581863693,0.35946127382193604,0.21452426203995056,0.05399273698658358,0.5960419196540845,0.2513629395204392,0.5915172794422249,222,244,0.6501722261345131,0.2526812863612685,normal
207,tcp,19613,11692,SF,0,0,1,1,0,0,5,0,1,9,2,2,0,1,1,58,87,0.9800092796301229,0.9292574175986013,0.6648733172066646,0.4188861361725331,0.2217544197115202,0.15902237794123142,0.34175419227389325,159,106,0.8365125311536562,0.5772932689158065,normal
236,icmp,10308,15225,REJ,0,2,0,2,3,1,4,0,0,6,0,1,0,0,0,10,40,0.7518438318071317,0.05283816011542286,0.20159910900618738,0.5090449959817994,0.35873514394451744,0.6447333497973472,0.5039800609516565,193,140,0.6248745353249164,0.4769905702671646,attack
337,icmp,16776,16693,REJ,0,2,0,0,4,1,9,0,1,3,1,3,0,0,0,81,87,0.35868175380763045,0.7505401067202869,0.020258949926694192,0.8994592344455155,0.45966533751151295,0.06579386224718442,0.7947188013664364,42,228,0.7852190134733074,0.15709138030507164,attack
366,tcp,17492,6661,SF,1,2,2,0,4,0,8,0,1,3,0,0,0,1,1,85,81,0.1430984156096068,0.17750882624590292,0.5732329811963177,0.0024599580245620034,0.6887466462210438,0.5987707685321908,0.55118620371985,182,7,0.4889974307893864,0.7310583329142746,normal
52,udp,5188,10253,REJ,1,1,1,4,4,0,9,1,0,8,2,3,0,0,1,0,64,0.8201399190281806,0.46550129150108355,0.3941304117702151,0.4058612349688723,0.873090177198265,0.8277123453088746,0.6652724728256221,238,178,0.882635758449261,0.3119120280047527,normal
279,tcp,8802,18261,S0,0,2,1,3,0,0,9,1,0,3,2,0,0,0,0,67,73,0.1466323359344146,0.9536922515326055,0.8760186663693257,0.4192817425575732,0.8661294341346951,0.3618945394707429,0.47219329612839356,164,48,0.6772277997386512,0.4920101002195828,normal
409,tcp,5057,18870,SF,1,1,0,1,2,1,4,1,1,7,0,1,0,1,0,8,3,0.14616942202626537,0.5811481259024225,0.6457800612296395,0.8865539280397929,0.3370090011841127,0.48967369102890634,0.7479028315424905,48,176,0.34173769562085954,0.28876185219355155,normal
216,udp,3998,11937,REJ,0,1,2,1,3,1,8,1,1,9,0,3,0,0,1,2,13,0.9190425561244531,0.5234407512585518,0.6472501035622416,0.19603975733687506,0.0887120331262814,0.14414268860784585,0.6025073361598038,67,175,0.5198586033364714,0.4402772721590983,normal
251,icmp,8864,794,S0,1,1,1,3,3,0,9,0,1,0,2,2,0,0,0,71,62,0.5598726743029245,0.06180075859249001,0.7878930476363378,0.0661874205219517,0.9250186408711638,0.7204095191133534,0.8658449977834394,253,39,0.6469498083549984,0.2496377149606842,normal
187,tcp,3677,14598,REJ,1,0,0,0,0,0,6,0,0,3,1,2,0,0,0,8,20,0.2933329732635075,0.27734054709979417,0.33565200113679405,0.3816101312068447,0.030696288817478212,0.9087460707874946,0.7558907501742363,46,29,0.7876434996919972,0.4808273874002116,attack
379,icmp,5796,6786,SF,0,0,0,3,4,1,2,0,1,1,0,2,0,1,1,81,63,0.9629838856008812,0.0030511029233275533,0.9581719516331904,0.6123174779827965,0.8810646255912021,0.7327622613331285,0.2320426989656975,158,171,0.16854528666022806,0.1606637142249696,normal
492,icmp,14450,4014,REJ,0,2,0,1,2,0,8,0,0,9,1,0,0,1,1,68,25,0.7073306849843404,0.8750057347582083,0.22132149146456204,0.8581444438983483,0.025822575076674292,0.12299264164519497,0.5244805612079861,120,219,0.9903801138606709,0.28277610452765334,normal
40,udp,6363,7392,REJ,1,2,2,3,3,0,9,1,1,4,2,0,0,0,1,21,68,0.5348445092028395,0.6448546776087233,0.8716798968258404,0.2690225703604159,0.9766206186674582,0.34546039557208197,0.8749512814960111,71,220,0.15054146299214566,0.21324557539897637,normal
156,udp,8123,12545,REJ,0,1,2,0,2,0,6,1,1,1,0,2,0,1,1,68,78,0.3294802547720813,0.11802766526115471,0.9108410016540908,0.251311466455575,0.01114730747287318,0.1731993888940041,0.8588996603098109,204,52,0.5435267924037435,0.36087792759660287,normal
14,icmp,8222,5353,S0,0,0,0,4,2,1,3,1,0,6,0,3,0,0,1,22,23,0.6766165313893417,0.3634726889934594,0.03904037686438666,0.32597666395565783,0.016999209843720053,0.5894350306737184,0.4771359482853942,191,163,0.017370590824381305,0.830229715995451,attack
300,tcp,13654,3407,S0,0,2,0,0,1,1,8,0,0,9,2,0,0,1,1,79,9,0.7308951676547136,0.8114153411960101,0.6318221036286283,0.11823318806994243,0.508711304874008,0.7225040574274072,0.3137791585681742,193,83,0.4403878851971419,0.49538274778851077,normal
64,icmp,17784,17358,REJ,0,2,2,2,2,0,5,1,1,6,0,2,0,0,1,4,98,0.7121101804104166,0.14030319823765736,0.7494208399999074,0.9772152548255184,0.666769841927699,0.9753138399257291,0.21062937429173867,3,68,0.0026716511634201634,0.42399408397918414,normal
344,tcp,4071,16053,REJ,1,0,0,2,1,1,8,1,0,8,0,0,0,0,1,38,80,0.1953376488156806,0.2302653042911712,0.9538304046254917,0.5406177673263841,0.3527812359625738,0.5029172043690151,0.1943485418181572,235,198,0.07023177348488652,0.5723874072298712,attack
326,tcp,8808,13189,SF,1,1,0,3,0,0,3,1,1,3,1,4,0,1,0,2,31,0.6972442369649714,0.5414065231213139,0.2513788991381001,0.2722232043562466,0.6058968040821097,0.6372762392271465,0.1438394834152974,157,29,0.548042266232325,0.7846021995542203,normal
8,udp,2786,11213,REJ,1,2,2,0,4,1,9,0,0,4,0,3,0,0,0,25,72,0.5814468756351512,0.14494664628259313,0.5618501754971416,0.3617371284178803,0.8458570674654018,0.10657482999649259,0.9996291566374635,107,165,0.45642546415874774,0.29699179432132583,normal
343,tcp,870,7248,SF,1,2,0,0,1,1,1,1,0,2,1,1,0,0,1,7,30,0.8500762419230575,0.38270633898802386,0.773117467772554,0.8659561259113181,0.7955843186417894,0.15525346987704214,0.6625945453254732,53,134,0.06331520874565211,0.8069238182503371,normal
128,tcp,4196,4369,S0,0,0,0,1,2,0,8,1,1,6,0,3,0,0,1,84,14,0.6247688010046679,0.9821277279575755,0.14835551942778102,0.6737244709956213,0.884078794235429,0.23169464595197653,0.3145765436031188,29,74,0.931238361716554,0.24959229244678494,attack
491,icmp,11796,8050,REJ,0,0,0,4,4,0,9,1,0,4,0,1,0,1,0,51,49,0.14627668164193208,0.5438513295274429,0.8529821295563239,0.5532058170383188,0.15916246758306973,0.0543302998060089,0.2932599262716036,239,250,0.35025030085556275,0.847938132634452,normal
135,udp,2739,16848,SF,0,1,2,0,2,1,3,1,1,8,2,2,0,1,1,81,2,0.3185327161308392,0.7015277812475309,0.40363803141925925,0.7248073766592869,0.22463651186149092,0.4081761988584005,0.3054616709754582,44,202,0.7428205067168038,0.8335294227305146,attack
471,tcp,940,5415,S0,1,1,2,3,2,1,1,0,0,6,2,0,0,0,0,68,34,0.743817665273264,0.6632810482513188,0.6397508454669215,0.7558230843583353,0.5877133078208862,0.9511904180615154,0.8724699585428276,16,211,0.9625501122716721,0.5908647593192177,attack
62,tcp,340,15398,SF,1,2,2,1,1,0,6,1,0,3,0,2,0,1,1,5,53,0.7399617815057729,0.21171602493313324,0.04203809896272159,0.19421077436669865,0.7236693927784401,0.6529180024012425,0.513190991194741,207,32,0.9089355595331301,0.35663884451703864,attack
138,udp,4133,8115,S0,1,1,1,1,0,0,6,0,1,6,1,1,0,0,0,26,76,0.2227147894302386,0.8461133869121644,0.22293613875072538,0.1586795345661638,0.10736288664635907,0.4360330742072792,0.27149031836698057,223,78,0.6825711944738801,0.4142570214329391,attack
498,icmp,17043,287,REJ,1,2,1,3,2,0,4,1,1,0,2,4,0,0,1,85,85,0.35459331693249374,0.1220501551368488,0.47818499199279574,0.9666963860081741,0.17563276965835506,0.49387971112625817,0.7984111614536573,130,67,0.018160024207027226,0.8130250660622238,normal
80,udp,10225,3195,SF,0,2,1,3,1,0,4,1,0,1,2,1,0,0,1,21,70,0.015319641542071438,0.9215951351681971,0.28920954251691533,0.185725767685482,0.9229309141103978,0.1466252466818564,0.7502274466859364,155,50,0.6410097489183546,0.08236766222956204,normal
391,udp,9752,18376,REJ,0,0,1,0,2,0,7,1,1,2,2,0,0,0,0,55,83,0.3317045481548404,0.21607187825754914,0.9578432528836041,0.4647618981827215,0.025838276233637658,0.09674074227250462,0.46760165784231,192,137,0.08351399501318812,0.7867965565765281,normal
162,tcp,3457,7450,SF,0,2,2,0,4,1,5,1,1,4,0,4,0,0,1,42,25,0.026339017493530292,0.9547442864824327,0.7949325034666677,0.9827807117160553,0.40179311009848884,0.25902973497036585,0.688754125914867,88,165,0.4271743929469265,0.13327584865183206,normal
418,tcp,9848,2925,S0,1,0,0,1,0,0,0,1,1,4,1,0,0,0,0,26,82,0.8728707077214075,0.7979634631466781,0.8648799200031634,0.4172124987278786,0.2108558152087261,0.3064954912651413,0.7381457737931416,158,167,0.9139816452110953,0.8155102648859629,normal
288,icmp,19359,14515,SF,1,2,2,1,2,0,3,0,1,6,1,4,0,1,0,44,93,0.6666472443241764,0.17098324195509518,0.46631790578647814,0.5148490222766536,0.77432235746776,0.12284773454227427,0.04952904768323729,174,2,0.1193406247788733,0.9013489965889437,normal
378,tcp,9241,17504,SF,1,2,1,4,0,0,0,1,0,8,0,0,0,1,0,45,97,0.969147770477655,0.16040269057736667,0.47364206768778505,0.7983634964134515,0.8635856382424137,0.6914066909214046,0.8755278299852909,218,151,0.7052001492746526,0.5134522384055443,normal
260,tcp,453,5310,REJ,1,2,2,1,0,1,4,1,1,9,2,1,0,0,0,32,34,0.8919242403480362,0.08452943912666933,0.8051890127151546,0.3403934542106961,0.246990298951399,0.9231763513728107,0.2869867915194122,234,129,0.28363303389484373,0.7528922552962531,normal
489,udp,9896,16830,REJ,1,1,0,3,4,1,4,1,0,8,1,1,0,1,0,94,27,0.6034752819198068,0.2473553893563839,0.3875327407854152,0.4310338423287604,0.5898830091551268,0.17438550050740975,0.9811036624878182,12,22,0.16165961471291102,0.20244515388468698,normal
230,tcp,10976,11760,REJ,1,1,1,3,4,1,3,0,1,5,1,1,0,1,0,27,98,0.5029286633722841,0.6591067559279019,0.48084930311157126,0.3321733317652156,0.8432092894084674,0.8381292595386942,0.9082080592355621,250,50,0.24024623912175802,0.7716897620577378,normal
40,icmp,15872,14896,S0,0,0,0,4,3,0,8,0,1,6,0,1,0,0,1,93,97,0.883724490734674,0.5203024593552115,0.5285897321342758,0.2873967655818841,0.598505659302937,0.2983237100520819,0.01929645961132309,218,58,0.40607031702654295,0.7028747849390156,normal
27,udp,818,19280,REJ,1,2,0,2,0,0,7,1,1,7,1,4,0,0,0,97,15,0.29841508710680664,0.6133507898980575,0.6071576778822879,0.4718180990969095,0.6007033241634682,0.6068980436786825,0.6209310247944889,22,41,0.8053889818452039,0.11474700376222147,normal
134,icmp,4868,17105,SF,1,0,0,2,2,1,9,0,1,3,1,3,0,0,0,80,47,0.22351824084023308,0.031140604122357418,0.6499704914329989,0.7458853562542961,0.41286387924769696,0.08869858464615421,0.9651159643596208,3,146,0.5151544081732089,0.5040389940867369,normal
200,udp,16396,18547,S0,1,0,1,3,4,1,2,1,0,6,2,3,0,0,0,50,95,0.4100211181592719,0.07997138144290428,0.6807517367598541,0.8672881057479952,0.6530229123211436,0.2392995137862195,0.5649709616687512,71,135,0.35016838004126083,0.7661372613804539,attack
327,tcp,12171,10774,REJ,0,2,2,2,2,0,4,0,1,5,2,2,0,0,1,63,80,0.05319784537619199,0.6919740461583919,0.4440092614240725,0.4701153294115248,0.9603344040439704,0.1580794874643905,0.6156316541564166,184,25,0.175999700811738,0.09252296557413642,attack
267,udp,920,15457,SF,0,1,1,2,0,1,5,1,1,7,2,3,0,0,1,34,87,0.30197182490998997,0.8479083433820718,0.2951468550824913,0.32100365665885155,0.2996278806142042,0.16127792718900547,0.9309804095987861,210,81,0.25378819176311707,0.6588523291371923,normal
417,udp,18802,9543,SF,1,1,1,4,4,1,4,0,0,0,1,2,0,1,0,35,68,0.08368032668904068,0.3594217768972031,0.9201541389754487,0.9115926504771872,0.20059806525344392,0.9334658140130545,0.5727613651859009,17,127,0.9457125897617654,0.8012388259308342,normal
32,tcp,9506,3980,S0,0,0,2,1,3,0,7,0,1,4,2,1,0,1,0,5,75,0.05266093704206365,0.16648240797626523,0.826721697688276,0.33592581263465726,0.9581382797111803,0.36384306341094563,0.24439296751854656,118,171,0.22148579534270207,0.34834446926046136,normal
47,tcp,6475,11576,SF,0,1,2,1,0,1,4,0,1,2,0,0,0,1,1,92,21,0.5513398158275484,0.3083555167302311,0.00343739316806857,0.7750047639855743,0.06017552507710233,0.19608439994553806,0.4602885991710475,172,47,0.32596291864638216,0.3818650322389031,normal
406,icmp,2017,18109,REJ,0,2,2,2,2,0,7,0,1,8,2,3,0,1,1,57,11,0.7081652139361997,0.4120299651337669,0.512923420993016,0.7486194571575515,0.8399095525929762,0.17129298674997706,0.3499939177058131,162,72,0.48817674210976447,0.27446170539667203,normal
61,icmp,7957,3413,SF,1,2,2,0,3,1,9,0,1,8,2,3,0,0,1,22,92,0.5366745204281356,0.6301359279378347,0.274603045865652,0.049775771487291065,0.9097958612502438,0.6729297315076338,0.1671208303177203,34,103,0.451988270444856,0.1869782147825474,attack
215,tcp,16230,494,REJ,0,1,0,4,0,1,9,0,0,2,1,1,0,0,0,13,57,0.07057737656574192,0.4094734245855294,0.6427289889300237,0.17763943319511322,0.21942878243241293,0.7184881791286681,0.21411730276349528,98,163,0.3060150056381249,0.9578532653383585,normal
292,tcp,9420,947,REJ,0,1,1,2,4,0,2,0,0,9,2,1,0,1,0,72,38,0.3949693507974228,0.8970411245705487,0.5026398353747431,0.5728468664019746,0.42570925712507357,0.9797573582062457,0.06109251729045062,74,8,0.01604655982990799,0.7035700933453037,normal
98,tcp,4792,22,S0,0,0,1,0,0,1,4,0,0,1,0,3,0,0,0,55,35,0.11095143539146912,0.40121239472898684,0.021166468765679958,0.8676273435158656,0.12302847096746594,0.6260790826324583,0.16875392301109138,164,96,0.8241629519742815,0.05270603716451827,normal
171,udp,13237,1128,SF,1,1,1,0,1,0,3,1,0,4,2,1,0,0,1,78,5,0.6500636449567052,0.18137351896389586,0.7277725282408528,0.59399310710083,0.36696690763183515,0.45880610684742096,0.2592855733001148,203,253,0.07689957215447418,0.9276702981629346,normal
359,udp,18818,13986,S0,0,0,2,4,2,1,5,1,1,3,2,3,0,0,0,24,47,0.8264064689039325,0.2483446066980739,0.2753867689183397,0.7427100777645128,0.45732255956500667,0.2241473303989865,0.7583090978423305,15,138,0.789936889564605,0.11550558630020258,attack
213,udp,16251,16161,S0,1,2,1,1,4,1,2,1,1,6,0,0,0,0,1,19,7,0.11670572260842271,0.4651662620159599,0.26023651913370516,0.7344118886925236,0.5095683279900455,0.03933455101970551,0.3659863584825306,11,233,0.3071598894844131,0.9240592212458475,normal
474,tcp,19252,16160,S0,0,2,0,3,4,0,9,1,0,7,0,0,0,0,1,85,69,0.066852765505515,0.7824626749012632,0.03192611742417817,0.4943663658479098,0.12245943939217108,0.8807869439031456,0.6909660546222738,60,168,0.9112590834546147,0.45178095495659576,normal
34,icmp,10707,16941,REJ,1,2,1,0,1,0,3,1,1,3,2,2,0,0,1,70,54,0.405951941536261,0.8694068664751816,0.8283361655839959,0.5608023520569224,0.40361953542002926,0.7888549301916437,0.9961568506838461,58,61,0.4971449521593986,0.4856768734806971,attack
448,tcp,1438,9808,REJ,1,1,1,3,3,1,3,1,1,2,1,3,0,1,0,17,93,0.3034736765166972,0.1852907194035035,0.578839510617523,0.07128155655989821,0.6251447245314075,0.7961667394425076,0.5817338531112763,71,87,0.01161842815972991,0.540058088834675,normal
226,udp,3543,6998,REJ,1,1,0,3,4,0,4,0,0,8,0,0,0,1,1,16,60,0.26068985079831375,0.003471907718477496,0.4848427169505899,0.9277323589976908,0.5001426808644497,0.32205236918195623,0.6141377706412727,238,151,0.5180058357144397,0.09374195811248998,normal
100,udp,11367,7182,REJ,1,1,0,4,3,0,5,0,0,7,0,0,0,1,0,13,82,0.21139613595384799,0.8694088117004404,0.6758128074642507,0.6743462062280693,0.8414195114612163,0.3575912818896285,0.5522085576074531,64,31,0.9096055229605342,0.6648608783556414,attack
430,tcp,18165,18040,SF,1,0,1,1,3,0,1,0,0,6,1,4,0,0,0,25,93,0.3169250166415214,0.22819646707532015,0.34537008659859025,0.15449692091231837,0.9510710137095051,0.7836463319963752,0.39550634534417517,69,32,0.039443815927648895,0.6541623566707517,attack
461,tcp,15520,8998,SF,0,0,2,4,3,0,9,1,1,7,0,0,0,1,1,31,88,0.9653744363851433,0.8216627398030085,0.5694744789871892,0.24400557961335434,0.8168539481543644,0.6875659137940692,0.1857474821628402,70,103,0.45794766219585203,0.5777609092160602,normal
130,udp,6343,3312,REJ,0,0,2,0,0,1,7,0,1,7,0,2,0,0,1,92,9,0.8576709444814763,0.5507479094428182,0.24927340806025622,0.004652124283429204,0.04738180455775254,0.649607038432277,0.9775089483815604,42,208,0.6995787605032195,0.8877830109649195,attack
256,udp,2263,13329,REJ,0,2,1,1,1,1,3,0,1,9,1,0,0,1,1,58,47,0.6013570893529527,0.40411554298828045,0.06295514386099421,0.2640077337242288,0.2146727470363864,0.5546946223435658,0.47796743218935844,64,89,0.06615075977794505,0.4784319839964043,normal
4,udp,10161,15802,SF,1,0,1,2,2,0,6,0,1,7,2,1,0,1,0,70,65,0.8004745605632646,0.14675708855608005,0.5613433519938824,0.3166213896419381,0.08760732000186777,0.3683630737047904,0.9358837788654599,38,172,0.23358373461971016,0.7105390429704309,normal
217,tcp,211,11167,S0,1,1,1,1,1,1,6,0,1,0,1,4,0,1,1,56,23,0.014735537752948669,0.6720370900829168,0.22119171977173835,0.683139473760732,0.4338322200496866,0.7412600726379058,0.259826349753267,141,160,0.03453352997068393,0.3392848713954105,normal
254,udp,13809,2324,S0,1,1,1,4,4,1,9,1,1,3,2,3,0,1,1,72,27,0.11145531872110659,0.8181573679496527,0.7500421809753812,0.4766574320992547,0.7238004158070009,0.3609079214639357,0.10854470474703293,33,1,0.5568862283836643,0.9246346102778453,normal
397,udp,7027,9639,REJ,0,2,2,4,1,1,1,0,0,9,0,2,0,1,1,11,33,0.29246154606387753,0.461094115433459,0.45184315925716645,0.8427785608387102,0.03235548772772934,0.7347024581099102,0.6368757270007342,155,193,0.8148016629929408,0.9321119875688616,attack
358,icmp,331,13338,S0,1,1,1,3,2,1,6,0,0,6,0,0,0,1,0,2,56,0.6438989998123973,0.44635534789449627,0.25039847954722805,0.08678711192150612,0.26704928995877253,0.19042577625724566,0.8513382203620803,235,205,0.3565511580704511,0.48209388970964007,normal
282,tcp,8169,10753,REJ,1,1,0,2,0,1,0,1,0,5,2,3,0,1,0,31,66,0.883413987604649,0.7552790990529702,0.6083458679415455,0.7070217834783625,0.0938992264181614,0.5904581548434524,0.6622132532590449,64,20,0.11145617932657448,0.7359548564523708,normal
